Cycle,PBS ID,Queued Time (s),Elapsed Time (s),Executable,APID,Nodes,Wallclock Used,Wallclock Requested,Memory Used,Memory Requested,CPU Time,Read IO,Write IO,Energy,Lustre device,read,written,open,close,create,getattr,setattr,perms,mkdir,rmdir,readdir,link,unlink,rename
20080726T0000Z,4026973,64,9416,um-atmos.exe,73224492,202,9355.8,65%,12.1T,48%,63.4M,783.8G,1009.0G,474.8M,/projects,701.7G,1.1T,3.8k,3.8k,3,262.4k,0,188.4k,0,0,0,0,0,0
20080801T0000Z,4040514,72,9212
20080806T0000Z,4055436,62,9181,um-atmos.exe,73250753,202,9122.8,63%,12.1T,48%,61.9M,783.7G,822.3G,464.7M,/projects,701.7G,882.7G,3.8k,3.8k,3,214.6k,0,188.4k,0,0,0,0,0,0
20080811T0000Z,4070158,63,9068
20080816T0000Z,4084138,103,9146
20080821T0000Z,4164110,817,9236
20080826T0000Z,4174866,49,9474
20080901T0000Z,4185390,601,9089,um-atmos.exe,73377478,202,9034.1,63%,12.1T,48%,61.4M,787.2G,823.1G,461.4M,/projects,702.0G,883.6G,3.9k,3.9k,21,214.8k,0,188.8k,0,0,0,0,0,0
20080906T0000Z,4195770,6441,9160
20080911T0000Z,4217226,56,9164
20080916T0000Z,4227082,60,9099
20080921T0000Z,4237784,58,9244
20080926T0000Z,4249932,62,9371
20081001T0000Z,4261359,5366,9236
20081006T0000Z,4279881,59,9100
20081011T0000Z,4289783,48,9143,um-atmos.exe,73493778,202,9084.1,63%,12.1T,48%,61.7M,784.0G,824.4G,468.2M,/projects,701.7G,884.9G,3.9k,3.9k,19,215.1k,0,188.8k,0,0,0,0,0,0
20081016T0000Z,4302256,86,9224
20081021T0000Z,4315243,79,9068
20081026T0000Z,4326992,52,9326,um-atmos.exe,73534119,202,9256.6,64%,12.1T,48%,62.9M,783.9G,1010.8G,471.9M,/projects,701.7G,1.1T,3.8k,3.8k,3,262.8k,0,188.4k,0,0,0,0,0,0
20081101T0000Z,4339663,49,9118
20081106T0000Z,4352747,64,9131,um-atmos.exe,73561208,202,9072.5,63%,12.0T,48%,61.4M,784.0G,823.5G,463.4M,/projects,701.7G,884.0G,3.8k,3.8k,3,214.9k,0,188.4k,0,0,0,0,0,0
20081111T0000Z,4365103,58,9068
20081116T0000Z,4377721,83,9110,um-atmos.exe,73587129,202,9056.2,63%,12.1T,48%,61.5M,782.8G,823.3G,464.0M,/projects,701.7G,883.8G,3.8k,3.8k,3,214.8k,0,188.4k,0,0,0,0,0,0
20081121T0000Z,4390084,52,9155
20081126T0000Z,4403633,45,9400,um-atmos.exe,73614600,202,9335.7,65%,12.1T,48%,63.4M,780.8G,1011.2G,477.4M,/projects,701.7G,1.1T,3.8k,3.8k,3,262.9k,0,188.4k,0,0,0,0,0,0
20081201T0000Z,4416044,57,9101,um-atmos.exe,73627774,202,9042.8,63%,12.0T,48%,61.3M,784.7G,823.8G,464.3M,/projects,702.0G,884.4G,3.9k,3.9k,21,215.0k,0,188.8k,0,0,0,0,0,0
20081206T0000Z,4427997,50,9145
20081211T0000Z,4439629,44,9098
20081216T0000Z,4451782,60,9057
20081221T0000Z,4463259,62,9149
20081226T0000Z,4475481,62,9325,um-atmos.exe,73687550,202,9268.7,64%,12.0T,48%,62.8M,780.8G,1010.2G,467.3M,/projects,701.7G,1.1T,3.8k,3.8k,3,262.7k,0,188.4k,0,0,0,0,0,0
20090101T0000Z,4488645,59,9031
20090106T0000Z,4499618,57,9236
20090111T0000Z,4513610,75,9160
20090116T0000Z,4526895,91,9207
20090121T0000Z,4540125,60,9090
20090126T0000Z,4552837,52,9432
20090201T0000Z,4566892,62,9157
20090206T0000Z,4578858,63,9212
20090211T0000Z,4589764,62,9164
20090216T0000Z,4602128,44,9057
20090221T0000Z,4612967,28543,8993,um-atmos.exe,73906026,202,8927.4,62%,12.1T,48%,60.6M,784.6G,822.6G,456.4M,/projects,701.7G,883.0G,3.9k,3.9k,19,214.7k,0,188.8k,0,0,0,0,0,0
20090226T0000Z,4665804,7585,9290
