Cycle,PBS ID,Queued Time (s),Elapsed Time (s),Executable,APID,Nodes,Wallclock Used,Wallclock Requested,Memory Used,Memory Requested,CPU Time,Read IO,Write IO,Energy,Lustre device,read,written,open,close,create,getattr,setattr,perms,mkdir,rmdir,readdir,link,unlink,rename
20100701T0000Z,5606826,49,30670,um-atmos.exe,52469874,202,30602.2,35%,2.8T,11%,210.1M,943.4G,1.9T,1.5G,/projects,591.0G,2.1T,72.4k,72.4k,78,792.4k,0,423.7k,1,0,0,0,1,0
20100711T0000Z,5632317,75,30225
20100721T0000Z,5660089,85,30626
20100801T0000Z,5687576,126,30795
20100811T0000Z,5715632,53,30325
20100821T0000Z,5740361,380,30861
20100901T0000Z,5769259,127,30546
20100911T0000Z,5802249,152,30353
20100921T0000Z,5832900,149,31044
20101001T0000Z,5874474,168,30016
20101011T0000Z,5904885,168,30384
20101021T0000Z,5941878,121,30559
20101101T0000Z,7123065,162884,29778
20101111T0000Z,7190736,120,29975
20101121T0000Z,7217159,77,30670
20101201T0000Z,7255131,72,29761
