PBS ID,Cycle,Queued Time (s),Elapsed Time (s),Executable,APID,Nodes,Wallclock Used,Wallclock Requested,Memory Used,Memory Requested,CPU Time,Read IO,Write IO,Energy,Lustre device,read,written,open,close,create,getattr,setattr,perms,mkdir,rmdir,readdir,link,unlink,rename
9737354,20070213T0000Z,32006.0,11447.0,um-atmos.exe,22860396.0,300.0,11363.7,79%,12.0T,32%,117.0M,753.2G,710.7G,780.5M,/projects,607.9G,762.8G,21.1k,21.1k,13.0,268.9k,0.0,212.0k,1.0,0.0,0.0,0.0,1.0,0.0
9800795,20070216T0000Z,39600.0,11319.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9874606,20070219T0000Z,53747.0,11678.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1051205,20070222T0000Z,33508.0,11491.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1118778,20070225T0000Z,44556.0,11576.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1200186,20070228T0000Z,105844.0,12229.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1367913,20070301T0000Z,92745.0,11312.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1508437,20070304T0000Z,52127.0,11393.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1592385,20070307T0000Z,29433.0,11202.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1651078,20070310T0000Z,156134.0,11988.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1876963,20070313T0000Z,78418.0,11608.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1995046,20070316T0000Z,65360.0,11608.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2103694,20070319T0000Z,46402.0,11649.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2195888,20070322T0000Z,39939.0,11467.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2264655,20070325T0000Z,33644.0,11833.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2318093,20070328T0000Z,33935.0,12761.0,um-atmos.exe,25793336.0,300.0,12474.4,87%,4.8T,13%,128.4M,802.3G,894.1G,862.8M,/projects,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2376759,20070401T0000Z,30814.0,11495.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2431018,20070404T0000Z,10448.0,11805.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2459731,20070407T0000Z,3629.0,11309.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2565146,20070410T0000Z,7367.0,11698.0,um-atmos.exe,26017434.0,300.0,11373.3,79%,11.9T,32%,117.1M,693.7G,711.0G,787.5M,/projects,608.6G,763.1G,36.9k,36.9k,17.0,332.0k,0.0,270.0k,1.0,0.0,0.0,0.0,1.0,0.0
2592038,20070413T0000Z,1269.0,11465.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2609345,20070416T0000Z,22.0,11566.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2651762,20070419T0000Z,28847.0,12102.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2713500,20070422T0000Z,19693.0,11557.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2756467,20070425T0000Z,68194.0,11587.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2871548,20070428T0000Z,67598.0,12253.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2980072,20070501T0000Z,73361.0,11520.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3100375,20070504T0000Z,35063.0,11526.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3163168,20070507T0000Z,59896.0,11312.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3247718,20070510T0000Z,22808.0,11383.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3288335,20070513T0000Z,4464.0,11792.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3307234,20070516T0000Z,19973.0,11389.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3344458,20070519T0000Z,20777.0,11494.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3379251,20070522T0000Z,3019.0,10872.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3395080,20070525T0000Z,43.0,10665.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3579279,20070528T0000Z,23358.0,11970.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3625685,20070601T0000Z,2008.0,10995.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3641114,20070604T0000Z,58.0,11312.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3654707,20070607T0000Z,63102.0,11119.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4367227,20070610T0000Z,39320.0,11183.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4410073,20070613T0000Z,27725.0,11541.0,um-atmos.exe,27955606.0,300.0,11477.7,80%,12.3T,33%,118.1M,714.1G,711.5G,802.9M,/projects,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
4439727,20070616T0000Z,9.0,11077.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4448369,20070619T0000Z,19522.0,11302.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4472103,20070622T0000Z,97.0,11256.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4480749,20070625T0000Z,56.0,11269.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4489093,20070628T0000Z,50.0,11746.0,um-atmos.exe,28018563.0,300.0,11683.6,81%,11.0T,29%,120.3M,738.2G,895.2G,804.3M,/projects,607.9G,960.9G,21.7k,21.7k,13.0,318.7k,0.0,218.5k,1.0,0.0,0.0,0.0,1.0,0.0
4497275,20070701T0000Z,14.0,10819.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4505243,20070704T0000Z,9.0,11063.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4512945,20070707T0000Z,9.0,10873.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4524831,20070710T0000Z,7.0,11277.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4683129,20070713T0000Z,24.0,11212.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4690207,20070716T0000Z,65592.0,11248.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4742116,20070719T0000Z,60998.0,11390.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4785995,20070722T0000Z,57687.0,11149.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4961409,20070725T0000Z,34108.0,11341.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5004308,20070801T0000Z,6.0,10165.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5006266,20070804T0000Z,6.0,10421.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5007233,20070807T0000Z,6.0,10168.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5007694,20070810T0000Z,6.0,10219.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5008034,20070813T0000Z,6.0,10239.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5009364,20070816T0000Z,8.0,10508.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5016167,20070819T0000Z,49.0,10891.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5023402,20070822T0000Z,37.0,10776.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5031226,20070825T0000Z,51.0,11001.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5039287,20070828T0000Z,1658.0,11850.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5050326,20070901T0000Z,12103.0,10993.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5066951,20070904T0000Z,3334.0,10845.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5076339,20070907T0000Z,18371.0,10956.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6151982,20070910T0000Z,271.0,11142.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6157314,20070913T0000Z,68.0,10768.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6163415,20070916T0000Z,46.0,10789.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6168456,20070919T0000Z,50.0,10978.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6176814,20070922T0000Z,42.0,10586.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6373605,20070925T0000Z,705.0,10809.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6379393,20070928T0000Z,52.0,11506.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6384840,20071001T0000Z,53.0,10979.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6391208,20071004T0000Z,55.0,10949.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6396963,20071007T0000Z,9.0,10782.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6401968,20071010T0000Z,9.0,11397.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6408109,20071013T0000Z,18.0,10915.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6412741,20071016T0000Z,11.0,10847.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6418107,20071019T0000Z,14.0,10992.0,um-atmos.exe,2116046.0,300.0,10901.3,76%,12.7T,34%,112.2M,771.1G,711.2G,767.3M,/projects,608.5G,763.3G,59.6k,59.6k,24.0,424.3k,0.0,435.6k,1.0,0.0,0.0,0.0,1.0,0.0
6423498,20071022T0000Z,10.0,10642.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6428951,20071025T0000Z,15.0,10789.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6682564,20071028T0000Z,8416.0,11568.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6698567,20071101T0000Z,73.0,11095.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6707450,20071104T0000Z,3183.0,10842.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6717254,20071107T0000Z,3564.0,11026.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6728629,20071110T0000Z,37.0,11233.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6735932,20071113T0000Z,34.0,10993.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6741213,20071116T0000Z,52.0,11322.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6748200,20071119T0000Z,2943.0,11020.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6760193,20071122T0000Z,41.0,10785.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6769742,20071125T0000Z,40.0,11027.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6778613,20071128T0000Z,39.0,11841.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6787334,20071201T0000Z,2876.0,11407.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6797164,20071204T0000Z,26.0,11307.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6804598,20071207T0000Z,53.0,11068.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6818028,20071210T0000Z,274.0,11111.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6825167,20071213T0000Z,15.0,11071.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6832886,20071216T0000Z,57.0,10795.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6840445,20071219T0000Z,29.0,10780.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6847343,20071222T0000Z,230.0,10489.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6855379,20071225T0000Z,51.0,10802.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6863076,20071228T0000Z,39.0,11712.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6934600,20080101T0000Z,1953.0,11044.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6944106,20080104T0000Z,137.0,10905.0,um-atmos.exe,2680409.0,300.0,10859.6,76%,12.4T,33%,111.8M,734.8G,710.6G,758.4M,/projects,608.5G,762.7G,32.6k,32.6k,14.0,316.1k,0.0,327.5k,1.0,0.0,0.0,0.0,1.0,0.0
6952506,20080107T0000Z,43.0,11029.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6961446,20080110T0000Z,187.0,11019.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6969301,20080113T0000Z,35.0,11754.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6977323,20080116T0000Z,18.0,10760.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6985485,20080119T0000Z,6446.0,10961.0,um-atmos.exe,2728129.0,300.0,10889.1,76%,12.5T,33%,112.1M,737.4G,710.6G,753.7M,/projects,608.5G,762.7G,59.6k,59.6k,24.0,424.1k,0.0,435.6k,1.0,0.0,0.0,0.0,1.0,0.0
7065948,20080122T0000Z,1304.0,10650.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7075606,20080125T0000Z,2291.0,10600.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7085352,20080128T0000Z,37.0,11147.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7094861,20080201T0000Z,5598.0,10735.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7106201,20080204T0000Z,326.0,10835.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7114603,20080207T0000Z,46.0,10763.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7128321,20080210T0000Z,5896.0,11087.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7143359,20080213T0000Z,4834.0,10913.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7156598,20080216T0000Z,1015.0,10759.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7166946,20080219T0000Z,8934.0,11127.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7183597,20080222T0000Z,23.0,10708.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7192542,20080225T0000Z,53.0,10908.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7203997,20080228T0000Z,46.0,11244.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7215464,20080301T0000Z,2575.0,10802.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7228281,20080304T0000Z,6618.0,11060.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7244168,20080307T0000Z,65.0,10774.0,um-atmos.exe,3011411.0,300.0,10724.4,75%,11.5T,31%,110.4M,765.6G,711.1G,745.2M,/projects,607.3G,763.2G,32.6k,32.6k,14.0,316.2k,0.0,326.9k,1.0,0.0,0.0,0.0,1.0,0.0
7405834,20080310T0000Z,50682.0,11234.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7462906,20080313T0000Z,156.0,11141.0,um-atmos.exe,3238729.0,300.0,11060.0,77%,11.4T,30%,113.9M,793.9G,711.1G,763.1M,/projects,607.9G,763.3G,32.6k,32.6k,14.0,316.3k,0.0,327.5k,1.0,0.0,0.0,0.0,1.0,0.0
7931122,20080316T0000Z,1777.0,10762.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7941390,20080319T0000Z,50.0,10693.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7951015,20080322T0000Z,1265.0,10817.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7961442,20080325T0000Z,65.0,11284.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7970203,20080328T0000Z,50.0,11746.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7981492,20080401T0000Z,107.0,11099.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7991929,20080404T0000Z,1279.0,11093.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8002908,20080407T0000Z,1289.0,10703.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8013887,20080410T0000Z,1683.0,11068.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8026125,20080413T0000Z,1869.0,11154.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8036647,20080416T0000Z,631.0,10895.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8045899,20080419T0000Z,26.0,10844.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8055097,20080422T0000Z,45.0,10999.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8065318,20080425T0000Z,169.0,11035.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8077319,20080428T0000Z,54.0,11623.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8087908,20080501T0000Z,4131.0,10625.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8100330,20080504T0000Z,53.0,10894.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8109490,20080507T0000Z,3032.0,10751.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8121338,20080510T0000Z,57.0,11167.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8133114,20080513T0000Z,5366.0,11890.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8154158,20080516T0000Z,28675.0,10900.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8197484,20080519T0000Z,3455.0,10898.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8213063,20080522T0000Z,1059.0,10692.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8227897,20080525T0000Z,13870.0,10716.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8261401,20080528T0000Z,5290.0,11821.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8281242,20080601T0000Z,9429.0,10993.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8296468,20080604T0000Z,110.0,10604.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8298892,20080607T0000Z,22.0,10064.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8303451,20080610T0000Z,16.0,10333.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8304884,20080613T0000Z,33.0,10121.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8305605,20080616T0000Z,50.0,10388.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8306362,20080619T0000Z,30.0,10229.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8306907,20080622T0000Z,33.0,10149.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8307201,20080625T0000Z,26.0,10521.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8307521,20080628T0000Z,28.0,11366.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8307855,20080701T0000Z,29.0,10319.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8308066,20080704T0000Z,32.0,10572.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8311078,20080710T0000Z,43.0,10761.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8322731,20080713T0000Z,20015.0,10785.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8347763,20080716T0000Z,45.0,10414.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8354841,20080719T0000Z,79.0,10637.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8391608,20080722T0000Z,35739.0,10984.0,um-atmos.exe,4316358.0,300.0,10931.0,76%,12.1T,32%,112.5M,728.4G,711.4G,760.1M,/projects,607.3G,763.5G,32.6k,32.6k,5.0,316.3k,0.0,326.9k,1.0,0.0,0.0,0.0,1.0,0.0
8452532,20080725T0000Z,35949.0,10992.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8502794,20080728T0000Z,37289.0,12142.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8563800,20080801T0000Z,28354.0,10929.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8618192,20080804T0000Z,24591.0,11327.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8712187,20080807T0000Z,15152.0,10814.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8739679,20080810T0000Z,23589.0,11070.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8779744,20080813T0000Z,23277.0,10973.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8860793,20080819T0000Z,10337.0,11165.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8885972,20080822T0000Z,17402.0,10807.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8920993,20080825T0000Z,11826.0,11214.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8949379,20080828T0000Z,8972.0,11781.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8974721,20080901T0000Z,6313.0,11015.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8994938,20080904T0000Z,10803.0,11092.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9019524,20080907T0000Z,6492.0,10849.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9128463,20080910T0000Z,20351.0,10968.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9166049,20080913T0000Z,16377.0,11333.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9198703,20080916T0000Z,28987.0,10994.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9240784,20080919T0000Z,35538.0,10881.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9287843,20080922T0000Z,26365.0,11415.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9327984,20080925T0000Z,19803.0,10929.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9348024,20080928T0000Z,21919.0,11669.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9383564,20081001T0000Z,27556.0,10875.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9427794,20081004T0000Z,18438.0,10769.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9461258,20081007T0000Z,23556.0,10760.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9499576,20081010T0000Z,20211.0,10729.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9533953,20081013T0000Z,21913.0,10834.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9567455,20081016T0000Z,15631.0,10665.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9595184,20081019T0000Z,14475.0,11240.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9617431,20081022T0000Z,13030.0,10757.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9639743,20081025T0000Z,12418.0,11405.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9661294,20081028T0000Z,11911.0,11709.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9703054,20081104T0000Z,12411.0,11452.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9727699,20081107T0000Z,14027.0,10915.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9788649,20081113T0000Z,15865.0,11430.0,,,,,,,,,,,,,,,,,,,,,,,,,,
164600,20081116T0000Z,15099.0,11379.0,,,,,,,,,,,,,,,,,,,,,,,,,,
761943,20081101T0000Z,5593.0,10970.0,,,,,,,,,,,,,,,,,,,,,,,,,,
869204,20081110T0000Z,8454.0,11231.0,,,,,,,,,,,,,,,,,,,,,,,,,,
979510,20081125T0000Z,6893.0,11043.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1001556,20081128T0000Z,6881.0,11587.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1044493,20081204T0000Z,6011.0,11422.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1064216,20081207T0000Z,5246.0,11104.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1624980,20090113T0000Z,333.0,11109.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1684468,20090128T0000Z,74.0,12236.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2047564,20090207T0000Z,19200.0,11273.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2306169,20090228T0000Z,41.0,12371.0,um-atmos.exe,9247806.0,300.0,12325.7,86%,9.0T,24%,126.9M,746.8G,894.1G,848.1M,/projects,607.9G,959.7G,32.6k,32.6k,14.0,363.1k,0.0,327.5k,1.0,0.0,0.0,0.0,1.0,0.0
2393156,20090313T0000Z,856.0,10975.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2430821,20090322T0000Z,268.0,11186.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2444063,20090325T0000Z,505.0,11360.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2457034,20090328T0000Z,1072.0,13516.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2561190,20090401T0000Z,7811.0,10899.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2656262,20090410T0000Z,34867.0,11515.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2709575,20090413T0000Z,3831.0,11069.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2960357,20090510T0000Z,1361.0,10860.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2988586,20090519T0000Z,1836.0,11269.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3022521,20090528T0000Z,21760.0,11442.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3184332,20090619T0000Z,2195.0,11051.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3199900,20090622T0000Z,12511.0,10940.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3246119,20090701T0000Z,47.0,11567.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3328841,20090713T0000Z,10941.0,11205.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3356535,20090716T0000Z,136.0,10783.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3488393,20090728T0000Z,31452.0,11471.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3518105,20090801T0000Z,31696.0,11229.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3632489,20090813T0000Z,11938.0,11337.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3651145,20090816T0000Z,345.0,10841.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3659018,20090819T0000Z,66518.0,11582.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3811932,20090825T0000Z,74912.0,11384.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3898238,20090828T0000Z,86293.0,11675.0,um-atmos.exe,11424021.0,300.0,11624.6,81%,10.8T,29%,119.7M,786.0G,894.7G,801.3M,/projects,607.9G,960.4G,32.6k,32.6k,14.0,363.3k,0.0,327.5k,1.0,0.0,0.0,0.0,1.0,0.0
3995763,20090901T0000Z,75178.0,11037.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4360733,20090925T0000Z,42071.0,11264.0,um-atmos.exe,11940028.0,300.0,11220.3,78%,12.3T,33%,115.5M,790.8G,711.0G,777.5M,/projects,608.5G,763.1G,32.6k,32.6k,14.0,316.2k,0.0,327.5k,1.0,0.0,0.0,0.0,1.0,0.0
4508705,20091004T0000Z,22888.0,12090.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4624945,20091016T0000Z,22816.0,10773.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5061157,20091101T0000Z,66.0,10910.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5067791,20091104T0000Z,23.0,10982.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5075075,20091107T0000Z,11.0,10619.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5170356,20091110T0000Z,9.0,11105.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5177838,20091113T0000Z,29.0,11273.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5185717,20091116T0000Z,1197.0,10937.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5194225,20091119T0000Z,44.0,11100.0,um-atmos.exe,12959582.0,300.0,11047.7,77%,12.7T,34%,113.7M,817.6G,711.1G,762.1M,/projects,608.5G,763.1G,59.6k,59.6k,24.0,424.2k,0.0,435.6k,1.0,0.0,0.0,0.0,1.0,0.0
5202057,20091122T0000Z,38.0,10983.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5209216,20091125T0000Z,16.0,11108.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5216781,20091128T0000Z,121.0,12060.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5226370,20091201T0000Z,5321.0,11376.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5295762,20091204T0000Z,1803.0,11285.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5308155,20091207T0000Z,14.0,10972.0,,,,,,,,,,,,,,,,,,,,,,,,,,
